grid_id,final_score_citywide,score_source,driver_place,geometry
5*1*2*6*,3.681142943769607,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9582241915916 37.58984122403639, 126.95822393979252 37.59029172009047, 126.95765780944892 37.590291518362434, 126.95765806466027 37.589841022311624, 126.9582241915916 37.58984122403639))"
5*4*4*2*,3.6804549182585067,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97424772421425 37.58891919880627, 126.97424756900041 37.58936969500533, 126.97368144554594 37.589369570133975, 126.9736816041719 37.58891907393694, 126.97424772421425 37.58891919880627))"
5*4*7*6*,3.6673065726200353,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96932386974898 37.588581825909124, 126.96932368486036 37.58903232211488, 126.96875756398556 37.58903217362874, 126.96875775228621 37.58858167742539, 126.96932386974898 37.588581825909124))"
5*4*0*1*,3.655147307215741,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98191588198888 37.589133088567756, 126.98191577299163 37.58958358477358, 126.98134964788754 37.58958349668001, 126.98134976029692 37.58913300047562, 126.98191588198888 37.589133088567756))"
5*7*9*7*,3.65459914,DIRECT_LIVE,,"POLYGON ((126.98163268075491 37.57755510276734, 126.98163257009692 37.5780055998583, 126.98106653266355 37.578005510429946, 126.9810666467317 37.57755501334042, 126.98163268075491 37.57755510276734))"
5*0*3*8*,3.65185165083766,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97807420475027 37.58797766153477, 126.97807407260383 37.58842815781841, 126.97750795626459 37.588428051301996, 126.97750809182298 37.587977555020075, 126.97807420475027 37.58797766153477))"
5*3*6*7*,3.6440616624548055,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98237538844332 37.59448139291049, 126.98237528219514 37.59493188870819, 126.98180911657465 37.5949318028081, 126.98180922623588 37.594481307011776, 126.98237538844332 37.59448139291049))"
5*0*4*9*,3.638494825,DIRECT_LIVE,,"POLYGON ((126.97717018769971 37.58027391212137, 126.97717005014299 37.58072440899167, 126.97660399214318 37.58072429815883, 126.97660413311058 37.580273801290325, 126.97717018769971 37.58027391212137))"
5*1*8*7*,3.6371669499999997,DIRECT_LIVE,,"POLYGON ((126.99098043184864 37.57962876934618, 126.9909803775042 37.580079266296096, 126.99041432434973 37.580079221688095, 126.99041438210472 37.579628724738896, 126.99098043184864 37.57962876934618))"
5*2*5*9*,3.6367955675781047,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96727192188396 37.591660234222644, 126.96727172460615 37.5921107301839, 126.96670558042486 37.59211057184521, 126.96670578111524 37.59166007588651, 126.96727192188396 37.591660234222644))"
5*4*2*6*,3.6302017089098837,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97522342403069 37.594360262555206, 126.97522327466828 37.59481075834132, 126.9746571099922 37.59481063813482, 126.97465726276764 37.59436014235065, 126.97522342403069 37.594360262555206))"
5*6*5*8*,3.610082660299004,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98164258208175 37.607014403631666, 126.98164247136593 37.60746489846845, 126.98107621076444 37.607464809027775, 126.98107632489547 37.60701431419243, 126.98164258208175 37.607014403631666))"
5*3*6*1*,3.6072561564958754,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96730348561954 37.588456634862325, 126.96730328855475 37.58890713106885, 126.96673716863936 37.58890697289302, 126.96673736911619 37.58845647668905, 126.96730348561954 37.588456634862325))"
5*6*1*2*,3.600356934262273,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98437891715388 37.58851055097746, 126.98437882300404 37.58896104723663, 126.9838127026078 37.588960970957466, 126.9838128001697 37.58851047469954, 126.98437891715388 37.58851055097746))"
5*9*1*3*,3.595088968907545,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9751759059823 37.592994483060444, 126.97517575634079 37.593444978950906, 126.97460960201205 37.59344485852021, 126.97460975506635 37.5929943626317, 126.9751759059823 37.592994483060444))"
5*3*1*1*,3.5879142014998044,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97860035300154 37.60052851931529, 126.97860022396782 37.60097901464011, 126.97803401253861 37.60097891061757, 126.97803414498642 37.60052841529442, 126.97860035300154 37.60052851931529))"
5*3*6*8*,3.587612201366982,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97539508766744 37.60377216965548, 126.97539493928954 37.60422266472194, 126.9748287032891 37.60422254531343, 126.97482885508164 37.60377205024891, 126.97539508766744 37.60377216965548))"
5*2*8*5*,3.583634520548211,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96796038903379 37.594363304534, 126.96796019588707 37.59481380029148, 126.96739403122413 37.59481364524555, 126.96739422778386 37.594363149490576, 126.96796038903379 37.594363304534))"
5*0*0*6*,3.581664376909285,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96951646337082 37.58849806624809, 126.96951627964356 37.58894856246105, 126.96895015940214 37.58894841489891, 126.96895034654145 37.588497918688326, 126.96951646337082 37.58849806624809))"
5*3*3*9*,3.579244777444957,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.969811698294 37.58841672491151, 126.96981151634667 37.58886722113195, 126.96924539671976 37.58886707498606, 126.9692455820791 37.58841657876799, 126.969811698294 37.58841672491151))"
5*5*1*0*,3.5767762533621688,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97035991322028 37.60308811802061, 126.9703597344826 37.603538613120605, 126.969793503691 37.60353846955642, 126.9697936858432 37.60308797445874, 126.97035991322028 37.60308811802061))"
5*4*8*1*,3.5753070056303815,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97242766959026 37.598389887244096, 126.97242750334985 37.598840382711785, 126.97186130815412 37.59884024908239, 126.97186147780823 37.59838975361686, 126.97242766959026 37.598389887244096))"
5*4*9*6*,3.573698857326219,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97400803206591 37.59156619561983, 126.97400787539242 37.59201669161549, 126.97344173188884 37.59201656558697, 126.97344189197486 37.59156606959334, 126.97400803206591 37.59156619561983))"
5*6*6*4*,3.5726250108030646,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96848007576646 37.58960947154052, 126.96847988578517 37.59005996766403, 126.9679137571313 37.59005981512735, 126.96791395052483 37.58960931900631, 126.96848007576646 37.58960947154052))"
5*8*1*4*,3.5718664612975615,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((127.00015101419822 37.58614174418784, 127.00015101510832 37.58659224064504, 126.99958491263034 37.586592240011804, 126.99958491513189 37.58614174355463, 127.00015101419822 37.58614174418784))"
5*3*3*7*,3.5704535967880893,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97178769750789 37.58650012773666, 126.97178752748182 37.58695062411169, 126.97122142236044 37.58695048744898, 126.97122159579823 37.58649999107616, 126.97178769750789 37.58650012773666))"
5*1*9*7*,3.5662983572016533,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97120276620632 37.58857033467422, 126.97120259264213 37.58902083088854, 126.97063647184456 37.58902069141399, 126.97063664882083 37.58857019520192, 126.97120276620632 37.58857033467422))"
5*9*5*3*,3.56622722968993,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97346368864407 37.59768327797194, 126.97346352865416 37.59813377349754, 126.97289733880794 37.59813364484024, 126.97289750221144 37.597683149316715, 126.97346368864407 37.59768327797194))"
5*0*0*0*,3.5567198994941926,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97019281939478 37.60645462440185, 126.97019263962765 37.60690511924354, 126.96962638331827 37.60690497486667, 126.96962656650047 37.60645448002731, 126.97019281939478 37.60645462440185))"
5*4*2*3*,3.556572121445773,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99660434284061 37.58277515230763, 126.99660432237889 37.58322564902164, 126.99603824539574 37.58322563138023, 126.99603826926855 37.58277513466651, 126.99660434284061 37.58277515230763))"
5*0*4*1*,3.5467305428254146,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97508219026543 37.584756756772194, 126.9750820401036 37.58520725329266, 126.97451594816935 37.58520713243498, 126.9745161017426 37.58475663591647, 126.97508219026543 37.584756756772194))"
5*3*4*5*,3.5443643556582365,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97143892187955 37.60094393266911, 126.9714387496619 37.60139442793753, 126.97087253511586 37.601394289556865, 126.97087271074767 37.600943794290686, 126.97143892187955 37.60094393266911))"
5*9*3*5*,3.5426082968096506,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9810379418685 37.584532481061345, 126.98103782759864 37.58498297761693, 126.98047173733974 37.584982885322184, 126.98047185502098 37.58453238876808, 126.9810379418685 37.584532481061345))"
5*8*8*5*,3.5416890776841465,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9624076288771 37.594126802418835, 126.96240740225822 37.59457729816783, 126.96184123942085 37.59457711648732, 126.96184146945271 37.59412662074127, 126.9624076288771 37.594126802418835))"
5*2*7*5*,3.541001633733914,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97363321115637 37.595672995669496, 126.97363305220003 37.59612349134955, 126.97306687758517 37.596123363511296, 126.97306703995474 37.595672867833315, 126.97363321115637 37.595672995669496))"
5*5*8*3*,3.5400962934371694,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97673838285644 37.58422491335342, 126.976738242678 37.58467540992005, 126.97617215476416 37.58467529700648, 126.97617229835392 37.58422480044166, 126.97673838285644 37.58422491335342))"
5*2*3*7*,3.5333066131833153,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96708320886525 37.589393560237994, 126.96708301046613 37.589844056371845, 126.96651688345553 37.58984389713615, 126.96651708526686 37.58939340100488, 126.96708320886525 37.589393560237994))"
5*6*3*0*,3.5247086867152313,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97405308765524 37.6005898868745, 126.97405293120245 37.601040382179825, 126.9734867193271 37.6010402563417, 126.97348687919394 37.600589761038414, 126.97405308765524 37.6005898868745))"
5*4*4*5*,3.524190468623025,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96724617374835 37.588698618594975, 126.96724597633641 37.589149114782714, 126.96667985458855 37.58914895633114, 126.96668005541255 37.58869846014595, 126.96724617374835 37.588698618594975))"
5*1*2*4*,3.5040829899999997,DIRECT_LIVE,,"POLYGON ((126.98010860604305 37.58045176790023, 126.98010848619043 37.58090226476557, 126.97954242683305 37.58090216802292, 126.97954255009633 37.58045167115913, 126.98010860604305 37.58045176790023))"
5*2*7*2*,3.4947118577883196,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9752373711396 37.598052519933475, 126.97523722184138 37.598503015437096, 126.97467102918921 37.59850289528745, 126.97467118190107 37.59805239978578, 126.9752373711396 37.598052519933475))"
5*4*6*1*,3.4923644,BASE_ONLY,,"POLYGON ((126.99615895530152 37.615713599118145, 126.99615893212845 37.61616409331133, 126.99559260553524 37.61616407351879, 126.99559263212495 37.615713579325906, 126.99615895530152 37.615713599118145))"
5*2*6*4*,3.490600160427122,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97571849668296 37.590785370287136, 126.97571835032387 37.591235866348455, 126.97515221272754 37.59123574852627, 126.97515236249905 37.59078525246685, 126.97571849668296 37.590785370287136))"
5*3*6*2*,3.48803404,DIRECT_LIVE,,"POLYGON ((126.97657829237727 37.576351399243315, 126.97657815127415 37.57680189641183, 126.97601212297103 37.57680178275079, 126.97601226748417 37.5763512855841, 126.97657829237727 37.576351399243315))"
5*3*2*1*,3.4856145820869906,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96843949678801 37.60064839345858, 126.96843930648645 37.6010988887372, 126.96787309419597 37.60109873596777, 126.96787328791164 37.6006482406916, 126.96843949678801 37.60064839345858))"
5*7*0*0*,3.4839644386900503,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99423706451091 37.59104163416189, 126.99423702977396 37.59149213024189, 126.99367089018708 37.591492101242494, 126.9936709283365 37.59104160516298, 126.99423706451091 37.59104163416189))"
5*4*4*6*,3.475303017225713,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97495612387398 37.583778867991455, 126.97495597295774 37.58422936458631, 126.97438988842909 37.58422924312674, 126.97439004275655 37.58377874653386, 126.97495612387398 37.583778867991455))"
5*2*0*1*,3.454963,BASE_ONLY,,"POLYGON ((126.95993195013615 37.61723875952978, 126.95993170839179 37.61768925349682, 126.9593653703709 37.61768905983997, 126.95936561553216 37.61723856587605, 126.95993195013615 37.61723875952978))"
5*6*5*9*,3.439756057295071,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96268285912399 37.57972858059173, 126.96268263428104 37.58017907744382, 126.96211658048615 37.58017889714222, 126.96211680873968 37.57972840029306, 126.96268285912399 37.57972858059173))"
5*2*0*8*,3.4095560890136074,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.95932153925631 37.58780000497903, 126.9593212940894 37.5882505011955, 126.95875517919843 37.58825030473976, 126.95875542777725 37.58779980852647, 126.95932153925631 37.58780000497903))"
5*2*9*9*,3.4073820465383586,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97467488426324 37.57798015871942, 126.97467473168413 37.578430655756954, 126.97410869105983 37.578430532964795, 126.9741088470492 37.577980035929244, 126.97467488426324 37.57798015871942))"
5*4*8*8*,3.399625565184215,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.9784906162387 37.58448415422107, 126.9784904866183 37.584934650773256, 126.97792439673445 37.58493454626229, 126.97792452976624 37.58448404971178, 126.9784906162387 37.58448415422107))"
5*5*5*1*,3.3850729498877197,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.96853929993092 37.59183788279544, 126.96853911029137 37.59228837874871, 126.96797296475724 37.59228822648841, 126.96797315780937 37.591837730537605, 126.96853929993092 37.59183788279544))"
5*9*1*5*,3.3460361467919544,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.95993010441885 37.587182118001415, 126.95992986292511 37.58763261426856, 126.95936375270952 37.58763242073426, 126.95936399761506 37.587181924470244, 126.95993010441885 37.587182118001415))"
5*1*5*8*,3.34282776,DIRECT_LIVE,,"POLYGON ((126.97614718331508 37.578215478880566, 126.9761470396051 37.57866597590508, 126.97558099719302 37.578665860172045, 126.9755811443133 37.57821536314938, 126.97614718331508 37.578215478880566))"
5*5*1*1*,3.307467,BASE_ONLY,,"POLYGON ((126.96304798751382 37.62631854114635, 126.96304776449658 37.62676903443493, 126.96248135757043 37.62676885569616, 126.96248158400607 37.62631836241048, 126.96304798751382 37.62631854114635))"
5*5*1*4*,3.3055062570000002,DIRECT_LIVE,,"POLYGON ((126.99277195768973 37.57726864349456, 126.99277191414325 37.57771914062705, 126.99220587885294 37.577719104611774, 126.99220592580957 37.57726860747985, 126.99277195768973 37.57726864349456))"
5*4*2*2*,3.3039605630100044,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97973267600995 37.57841245268693, 126.9797325539012 37.578862949707236, 126.97916650998408 37.57886285116644, 126.97916663550315 37.57841235414773, 126.97973267600995 37.57841245268693))"
5*0*9*1*,3.2798958055518868,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.98463901578624 37.584072958522995, 126.98463892321885 37.584523455122245, 126.98407283642877 37.58452338009815, 126.98407293240746 37.5840728835001, 126.98463901578624 37.584072958522995))"
5*3*7*6*,3.2587345338408245,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96782486607646 37.587385685344856, 126.96782467216154 37.58783618163565, 126.96725856035438 37.587836025964215, 126.96725875768114 37.587385529675934, 126.96782486607646 37.587385685344856))"
5*1*5*1*,3.2533985372997734,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((127.00981448032499 37.595764080508566, 127.00981453949333 37.59621457622286, 127.00924836413414 37.59621462194462, 127.00924830837907 37.5957641262296, 127.00981448032499 37.595764080508566))"
5*0*1*1*,3.253363,BASE_ONLY,,"POLYGON ((126.96675989662089 37.612084493994615, 126.96675969610912 37.61253498839055, 126.96619339713382 37.61253482752168, 126.96619360106163 37.61208433312832, 126.96675989662089 37.612084493994615))"
5*6*1*4*,3.2521381,BASE_ONLY,,"POLYGON ((126.99132294613733 37.61106093153204, 126.99132289379732 37.61151142607715, 126.99075660249272 37.61151138308061, 126.99075665824859 37.61106088853618, 126.99132294613733 37.61106093153204))"
5*1*7*3*,3.2434043215076436,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.98711955781188 37.58572187436343, 126.98711948018796 37.58617237084133, 126.98655338090491 37.586172307710804, 126.9865534619404 37.58572181123391, 126.98711955781188 37.58572187436343))"
5*5*5*8*,3.22321355,DIRECT_LIVE,,"POLYGON ((126.983870102412 37.5753076767211, 126.98387000524176 37.57575817398933, 126.98330398481346 37.57575809529344, 126.98330408539354 37.575307598026484, 126.983870102412 37.5753076767211))"
5*3*4*6*,3.2081385,BASE_ONLY,,"POLYGON ((126.9677979796796 37.60747701736922, 126.96779778546205 37.60792751212246, 126.9672315214149 37.607927356251274, 126.96723171904772 37.60747686150056, 126.9677979796796 37.60747701736922))"
5*3*8*3*,3.2020188578338113,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.9713563272927 37.57289254918506, 126.97135615475158 37.57334304659952, 126.9707901526518 37.57334290791071, 126.97079032860232 37.57289241049849, 126.9713563272927 37.57289254918506))"
5*6*5*7*,3.1910610328327866,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96881232163985 37.58757057659883, 126.96881213367494 37.58802107287978, 126.968246020462 37.58802092194361, 126.9682462118388 37.58757042566509, 126.96881232163985 37.58757057659883))"
5*8*8*9*,3.1899741085000692,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.95918433592847 37.57438662028116, 126.95918409005361 37.57483711752316, 126.95861807671989 37.57483692046912, 126.95861832600444 37.57438642323032, 126.95918433592847 37.57438662028116))"
5*3*8*2*,3.1881883396556363,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.9692145857846 37.57591122692321, 126.96921440032207 37.57636172409795, 126.96864837538583 37.576361575130385, 126.96864856425825 37.57591107795805, 126.9692145857846 37.57591122692321))"
5*7*7*6*,3.1768066776829036,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96049267332434 37.59372606277497, 126.96049243516494 37.59417655854445, 126.9599262753765 37.59417636768003, 126.95992651694881 37.593725871913634, 126.96049267332434 37.59372606277497))"
5*7*8*1*,3.1738753063089686,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.9809116806517 37.582850308752036, 126.98091156562796 37.583300805436004, 126.98034548810732 37.583300712539284, 126.98034560654216 37.582850215856794, 126.9809116806517 37.582850308752036))"
5*7*0*9*,3.17370486,DIRECT_LIVE,,"POLYGON ((126.98242794223542 37.580259561984484, 126.98242783635834 37.5807100588705, 126.98186177844849 37.58070997325016, 126.98186188773619 37.580259476365526, 126.98242794223542 37.580259561984484))"
5*7*6*6*,3.162022078890639,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.96684044773194 37.59377361807826, 126.96684024783805 37.59422411387584, 126.96627408764903 37.59422395345991, 126.96627429095584 37.59377345766492, 126.96684044773194 37.59377361807826))"
5*3*6*6*,3.1508919414418672,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97158702002679 37.60733191928855, 126.97158684866268 37.6077824140687, 126.97102058569543 37.60778227637865, 126.97102076047477 37.60733178160073, 126.97158702002679 37.60733191928855))"
5*0*5*5*,3.105082943,DIRECT_LIVE,,"POLYGON ((126.97026136159894 37.57811099161696, 126.97026118242835 37.57856148862776, 126.96969514083492 37.57856134467213, 126.9696953234158 37.57811084766365, 126.97026136159894 37.57811099161696))"
5*8*4*7*,3.0937706491220958,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96213930016562 37.58883862101813, 126.96213907197267 37.58928911717035, 126.96157294919594 37.5892889342246, 126.96157318080097 37.58883843807532, 126.96213930016562 37.58883862101813))"
5*4*3*9*,3.09348681618268,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9809378867584 37.604445238069154, 126.9809377718031 37.60489573310076, 126.98037153067958 37.60489564028424, 126.98037164904959 37.60444514525413, 126.9809378867584 37.604445238069154))"
5*4*2*7*,3.071991513260163,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96557878605357 37.58667596193355, 126.96557857860715 37.587126458268365, 126.96501247218816 37.58712629182726, 126.9650126830463 37.586675795495154, 126.96557878605357 37.58667596193355))"
5*6*7*7*,3.0615427480961945,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96413095300878 37.57984891765454, 126.96413073688993 37.58029941450471, 126.96356468217475 37.580299241146584, 126.96356490170419 37.57984874429921, 126.96413095300878 37.57984891765454))"
5*2*8*3*,3.04878706099359,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96778375777635 37.584625388308446, 126.96778356363302 37.58507588481028, 126.96721747273013 37.585075728951416, 126.96721767028482 37.58462523245211, 126.96778375777635 37.584625388308446))"
5*1*3*4*,3.035734877304297,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9751598376042 37.60461556373596, 126.97515968780307 37.60506605873708, 126.97459344541079 37.60506593819759, 126.97459359862665 37.60461544319841, 126.9751598376042 37.60461556373596))"
5*7*4*6*,3.0255492196420453,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96573939929647 37.60455091970776, 126.96573919268496 37.60500141467552, 126.96517295083143 37.60500124893776, 126.96517316085772 37.604550753972674, 126.96573939929647 37.60455091970776))"
5*8*1*5*,3.024782724664179,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99377275811256 37.59926513181103, 126.9937727205658 37.59971562726136, 126.9932065186737 37.59971559602903, 126.99320655963434 37.59926510057919, 126.99377275811256 37.59926513181103))"
5*1*0*8*,3.01965104832588,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96779288200159 37.605696781481676, 126.96779268776575 37.60614727637113, 126.96722643721435 37.606147120481765, 126.96722663486514 37.60569662559482, 126.96779288200159 37.605696781481676))"
5*4*1*1*,3.018618229557285,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96658242744343 37.605044746417065, 126.96658222591229 37.60549524135094, 126.9660159803105 37.60549507965615, 126.96601618525648 37.60504458472488, 126.96658242744343 37.605044746417065))"
5*2*3*1*,3.0100372880209494,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.98747514307341 37.584849714097395, 126.9874750675948 37.585300210642664, 126.98690897491568 37.5853001492187, 126.98690905380573 37.58484965267442, 126.98747514307341 37.584849714097395))"
5*7*9*5*,2.983649030267877,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98015932306876 37.6047171250472, 126.98015920341712 37.605167620055916, 126.97959296023534 37.60516752350332, 126.97959308330176 37.604717028496175, 126.98015932306876 37.6047171250472))"
5*9*7*3*,2.9708309804956183,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97960544390712 37.581618729547, 126.97960532101762 37.58206922632166, 126.97903925282668 37.582069127163564, 126.97903937912706 37.581618630390516, 126.97960544390712 37.581618729547))"
5*6*9*5*,2.9691767745200615,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.97391525164788 37.57248598508104, 126.97391509452326 37.572936482536235, 126.97334909548815 37.57293635611733, 126.97334925602209 37.57248585866418, 126.97391525164788 37.57248598508104))"
5*6*0*9*,2.954935094751619,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99921349565763 37.59436924806251, 126.99921349091628 37.59481974389012, 126.99864732611749 37.59481973875951, 126.99864733427188 37.594369242932, 126.99921349565763 37.59436924806251))"
5*0*0*8*,2.9452401180207812,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99111157088082 37.589872230104355, 126.99111151730672 37.59032272627068, 126.990545386582 37.59032268228118, 126.99054544356835 37.589872186115564, 126.99111157088082 37.589872230104355))"
5*3*2*6*,2.944495448002489,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.95937942603871 37.59170097145025, 126.95937918118628 37.592151467368566, 126.95881303674696 37.592151271173165, 126.958813285012 37.591700775258026, 126.95937942603871 37.59170097145025))"
5*4*4*1*,2.942725,BASE_ONLY,,"POLYGON ((126.9851687731846 37.614925210706176, 126.98516868371011 37.6153757049456, 126.98460236311463 37.61537563241117, 126.9846024560056 37.61492513817292, 126.9851687731846 37.614925210706176))"
5*4*4*7*,2.9365217296666666,PLACE_PROPAGATED,Seochon,"POLYGON ((126.96145369306359 37.604482488459865, 126.96145346060733 37.60493298341137, 126.96088721929979 37.604932797111466, 126.96088745517082 37.60448230216296, 126.96145369306359 37.604482488459865))"
5*4*5*7*,2.911509908166184,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.98911657081314 37.60142849098976, 126.98911650518704 37.60187898626907, 126.98855028690713 37.60187893269676, 126.98855035594745 37.60142843741831, 126.98911657081314 37.60142849098976))"
5*0*4*6*,2.9085012941634654,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96258394270717 37.59074362000276, 126.96258371717867 37.59119411601155, 126.96201757996954 37.59119393519059, 126.96201780891045 37.59074343918475, 126.96258394270717 37.59074362000276))"
5*6*0*1*,2.889439903237768,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96174622555029 37.592118700561265, 126.96174599496096 37.592569196460445, 126.9611798473409 37.592569011615716, 126.96118008134289 37.59211851571952, 126.96174622555029 37.592118700561265))"
5*5*1*2*,2.87884668,DIRECT_LIVE,,"POLYGON ((126.99122201092855 37.5740196887661, 126.99122195805037 37.574470186145476, 126.99065594735436 37.57447014270148, 126.99065600364216 37.574019645322814, 126.99122201092855 37.5740196887661))"
5*7*9*6*,2.863792964681914,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96736038652473 37.602346968006664, 126.96736018970435 37.602797463150544, 126.96679396454657 37.602797305198, 126.96679416478135 37.60234681005669, 126.96736038652473 37.602346968006664))"
5*4*1*6*,2.8464697389126132,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96904915017024 37.583030087139136, 126.9690489636632 37.583480583768534, 126.9684828848334 37.583480433983596, 126.96848307475156 37.583029937356635, 126.96904915017024 37.583030087139136))"
5*4*1*8*,2.8231523,BASE_ONLY,,"POLYGON ((126.98628981749268 37.61254842091021, 126.98628973478839 37.61299891533374, 126.98572343221453 37.61299884818287, 126.98572351833492 37.612548353760424, 126.98628981749268 37.61254842091021))"
5*3*2*5*,2.822829108278559,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96439619039738 37.57910547171902, 126.96439597588238 37.57955596862738, 126.96382992679393 37.579555796544035, 126.96383014471938 37.579105299638464, 126.96439619039738 37.57910547171902))"
